job_id,attempt,status,kappa,size,index,instance,solver_status_code,solver_status_name,has_incumbent,optimal,objective,distance,tardiness,obj_bound,obj_bound_c,mip_gap,solution_count,runtime_s,work,node_count,iteration_count,max_memory_gb,termination_reason,error,path_map,task_times,independent_evaluation,consistency_errors,time_limit_s,gurobi_threads,seed,big_m,distance_metric,objective_weights,virtual_depot_semantics
k2_n10_i001,1,optimal,2,10,1,N10_K2_M12_I1,2,OPTIMAL,True,True,7.704160030921285,11.853992671140649,3.554327390701922,7.704159480635154,7.704159480635154,7.142714184548142e-08,10,1701.1909999847412,1843.200506202972,637717.0,14273373.0,,optimal,,"{""1"":[2,6,3,10],""2"":[8,1,9],""3"":[4],""4"":[5,7],""5"":[8,9],""6"":[2,1],""7"":[],""8"":[],""9"":[4],""10"":[],""11"":[5,7],""12"":[6,3,10]}","{""1"":{""start"":2.4390525555733946,""completion_by_type"":[3.0904441432496563,3.485150563999616],""finish"":3.485150563999616,""tardiness"":0.47682764615109274},""2"":{""start"":0.9084700231139762,""completion_by_type"":[1.3405956223448585,1.9118214947789551],""finish"":1.9118214947789551,""tardiness"":0.3720643118271212},""3"":{""start"":2.6307890946710084,""completion_by_type"":[3.0382947064086165,3.57524825422779],""finish"":3.57524825422779,""tardiness"":0.0},""4"":{""start"":0.9805037586679125,""completion_by_type"":[1.364603092703177,2.1329182642793656],""finish"":2.1329182642793656,""tardiness"":1.0390391753165367},""5"":{""start"":0.7143496528401199,""completion_by_type"":[1.3052540955848542,1.6657551573639933],""finish"":1.6657551573639933,""tardiness"":1.3631284696502195},""6"":{""start"":1.5260104552427833,""completion_by_type"":[1.9688911321085354,2.4136778067847042],""finish"":2.4136778067847042,""tardiness"":0.0},""7"":{""start"":1.9627149725996258,""completion_by_type"":[2.2975037147313904,2.9272196091339033],""finish"":2.9272196091339033,""tardiness"":0.0},""8"":{""start"":1.2420809227326992,""completion_by_type"":[1.8805818061194586,2.3672324181267905],""finish"":2.3672324181267905,""tardiness"":0.23270769185441154},""9"":{""start"":3.3348601368778255,""completion_by_type"":[3.970897369440369,4.199038185524326],""finish"":4.199038185524326,""tardiness"":0.07056009590256274},""10"":{""start"":3.9848635923599636,""completion_by_type"":[4.525830496759351,5.126962855137883],""finish"":5.126962855137883,""tardiness"":0.0}}","{""distance"":11.853992671140652,""tardiness"":3.5543273907019444,""objective"":7.704160030921298,""task_times"":{""1"":{""start"":2.4390525555733946,""completion_by_type"":[3.0904441432496563,3.485150563999616],""finish"":3.485150563999616,""tardiness"":0.47682764615109274},""2"":{""start"":0.9084700231139762,""completion_by_type"":[1.3405956223448585,1.9118214947789551],""finish"":1.9118214947789551,""tardiness"":0.3720643118271212},""3"":{""start"":2.6307890946710084,""completion_by_type"":[3.0382947064086165,3.57524825422779],""finish"":3.57524825422779,""tardiness"":0.0},""4"":{""start"":0.9805037586679125,""completion_by_type"":[1.364603092703177,2.1329182642793656],""finish"":2.1329182642793656,""tardiness"":1.0390391753165367},""5"":{""start"":0.7143496528401199,""completion_by_type"":[1.3052540955848542,1.6657551573639933],""finish"":1.6657551573639933,""tardiness"":1.3631284696502195},""6"":{""start"":1.5260104552427833,""completion_by_type"":[1.9688911321085354,2.4136778067847042],""finish"":2.4136778067847042,""tardiness"":0.0},""7"":{""start"":1.9627149725996258,""completion_by_type"":[2.2975037147313904,2.9272196091339033],""finish"":2.9272196091339033,""tardiness"":0.0},""8"":{""start"":1.2420809227326992,""completion_by_type"":[1.8805818061194586,2.3672324181267905],""finish"":2.3672324181267905,""tardiness"":0.23270769185441154},""9"":{""start"":3.3348601368778255,""completion_by_type"":[3.970897369440369,4.199038185524326],""finish"":4.199038185524326,""tardiness"":0.07056009590256274},""10"":{""start"":3.9848635923599636,""completion_by_type"":[4.525830496759351,5.126962855137883],""finish"":5.126962855137883,""tardiness"":0.0}}}","{""objective"":1.3322676295501878e-14,""distance"":3.552713678800501e-15,""tardiness"":2.220446049250313e-14}",3600,1,0,100.0,manhattan,"[0.5,0.5]",True
k2_n10_i002,1,time_limit_feasible,2,10,2,N10_K2_M12_I2,9,TIME_LIMIT,True,False,9.674939975315992,11.1940666701285,8.155813280503484,9.341403600088793,9.341403600088793,0.034474257832933536,10,3600.005999803543,4272.618640137956,1065005.0,46182416.0,,time_limit_feasible,,"{""1"":[8,7,5],""2"":[10,3,4],""3"":[2,6],""4"":[9,1],""5"":[8,7,5],""6"":[],""7"":[9,1],""8"":[10,3,4],""9"":[],""10"":[],""11"":[],""12"":[2,6]}","{""1"":{""start"":2.438084304556271,""completion_by_type"":[3.1191042750639317,3.56482951933321],""finish"":3.56482951933321,""tardiness"":1.4399762988682676},""2"":{""start"":0.9314805242129127,""completion_by_type"":[1.358802190654995,1.7687637415572897],""finish"":1.7687637415572897,""tardiness"":0.0},""3"":{""start"":2.221092221081112,""completion_by_type"":[2.8457614603925485,3.169739165059708],""finish"":3.169739165059708,""tardiness"":0.0},""4"":{""start"":3.3165078214455135,""completion_by_type"":[3.899278512081249,4.3037326330160495],""finish"":4.3037326330160495,""tardiness"":3.807375329055406},""5"":{""start"":2.7214261421819796,""completion_by_type"":[3.069302014427582,3.6714671244470973],""finish"":3.6714671244470973,""tardiness"":0.0},""6"":{""start"":2.3761012185910055,""completion_by_type"":[2.6965715037090887,3.557212341226207],""finish"":3.557212341226207,""tardiness"":2.253215877708487},""7"":{""start"":1.5520233733283302,""completion_by_type"":[2.073116113818694,2.3522745122014843],""finish"":2.3522745122014843,""tardiness"":0.0},""8"":{""start"":0.231445598347363,""completion_by_type"":[0.7165246277818789,1.1261544926635247],""finish"":1.1261544926635247,""tardiness"":0.0},""9"":{""start"":1.122073559308965,""completion_by_type"":[1.7236605396065565,2.0777475823418046],""finish"":2.0777475823418046,""tardiness"":0.0},""10"":{""start"":0.857233916011745,""completion_by_type"":[1.2332548304689235,1.6757558501771364],""finish"":1.6757558501771364,""tardiness"":0.6552457748714513}}","{""distance"":11.194066670128498,""tardiness"":8.155813280503612,""objective"":9.674939975316054,""task_times"":{""1"":{""start"":2.438084304556271,""completion_by_type"":[3.1191042750639317,3.56482951933321],""finish"":3.56482951933321,""tardiness"":1.4399762988682676},""2"":{""start"":0.9314805242129127,""completion_by_type"":[1.358802190654995,1.7687637415572897],""finish"":1.7687637415572897,""tardiness"":0.0},""3"":{""start"":2.221092221081112,""completion_by_type"":[2.8457614603925485,3.169739165059708],""finish"":3.169739165059708,""tardiness"":0.0},""4"":{""start"":3.3165078214455135,""completion_by_type"":[3.899278512081249,4.3037326330160495],""finish"":4.3037326330160495,""tardiness"":3.807375329055406},""5"":{""start"":2.7214261421819796,""completion_by_type"":[3.069302014427582,3.6714671244470973],""finish"":3.6714671244470973,""tardiness"":0.0},""6"":{""start"":2.3761012185910055,""completion_by_type"":[2.6965715037090887,3.557212341226207],""finish"":3.557212341226207,""tardiness"":2.253215877708487},""7"":{""start"":1.5520233733283302,""completion_by_type"":[2.073116113818694,2.3522745122014843],""finish"":2.3522745122014843,""tardiness"":0.0},""8"":{""start"":0.231445598347363,""completion_by_type"":[0.7165246277818789,1.1261544926635247],""finish"":1.1261544926635247,""tardiness"":0.0},""9"":{""start"":1.122073559308965,""completion_by_type"":[1.7236605396065565,2.0777475823418046],""finish"":2.0777475823418046,""tardiness"":0.0},""10"":{""start"":0.857233916011745,""completion_by_type"":[1.2332548304689235,1.6757558501771364],""finish"":1.6757558501771364,""tardiness"":0.6552457748714513}}}","{""objective"":6.217248937900877e-14,""distance"":1.7763568394002505e-15,""tardiness"":1.2789769243681803e-13}",3600,1,0,100.0,manhattan,"[0.5,0.5]",True
k2_n10_i003,1,optimal,2,10,3,N10_K2_M12_I3,2,OPTIMAL,True,True,8.121420800530121,11.529954261407479,4.712887339652763,8.121420800530121,8.121420539175023,0.0,10,2224.2999999523163,2678.9742937498636,412251.0,27976711.0,,optimal,,"{""1"":[7,6,8],""2"":[5,3],""3"":[10,2,4],""4"":[9,1],""5"":[10,2,4],""6"":[7,8],""7"":[],""8"":[],""9"":[5,1],""10"":[9,3],""11"":[6],""12"":[]}","{""1"":{""start"":2.384976374412181,""completion_by_type"":[2.861022401813288,3.4873068138727876],""finish"":3.4873068138727876,""tardiness"":0.0},""2"":{""start"":2.156594033214535,""completion_by_type"":[2.460258015099675,3.036690527643021],""finish"":3.036690527643021,""tardiness"":0.0},""3"":{""start"":2.537311261466468,""completion_by_type"":[3.005270011105455,3.7196521685332398],""finish"":3.7196521685332398,""tardiness"":2.7926706080993347},""4"":{""start"":3.2385472971263813,""completion_by_type"":[3.9053882150094275,4.204193866507104],""finish"":4.204193866507104,""tardiness"":0.0},""5"":{""start"":1.0456271961606018,""completion_by_type"":[1.356864969252046,1.9792244009073003],""finish"":1.9792244009073003,""tardiness"":0.6632045052463593},""6"":{""start"":1.1313201963670547,""completion_by_type"":[1.6445371742507122,2.139022901262971],""finish"":2.139022901262971,""tardiness"":0.0},""7"":{""start"":0.4101399331847577,""completion_by_type"":[0.73742075663773,1.2363824850658818],""finish"":1.2363824850658818,""tardiness"":0.0},""8"":{""start"":2.0998004816326046,""completion_by_type"":[2.7917364138181355,2.919991543282049],""finish"":2.919991543282049,""tardiness"":0.0},""9"":{""start"":0.9118046726581934,""completion_by_type"":[1.561530540769702,1.828153169593831],""finish"":1.828153169593831,""tardiness"":0.0},""10"":{""start"":0.9503720322774483,""completion_by_type"":[1.4048805416419938,1.9341128986722294],""finish"":1.9341128986722294,""tardiness"":1.257012226307082}}","{""distance"":11.52995426140748,""tardiness"":4.7128873396527755,""objective"":8.121420800530128,""task_times"":{""1"":{""start"":2.384976374412181,""completion_by_type"":[2.861022401813288,3.4873068138727876],""finish"":3.4873068138727876,""tardiness"":0.0},""2"":{""start"":2.156594033214535,""completion_by_type"":[2.460258015099675,3.036690527643021],""finish"":3.036690527643021,""tardiness"":0.0},""3"":{""start"":2.537311261466468,""completion_by_type"":[3.005270011105455,3.7196521685332398],""finish"":3.7196521685332398,""tardiness"":2.7926706080993347},""4"":{""start"":3.2385472971263813,""completion_by_type"":[3.9053882150094275,4.204193866507104],""finish"":4.204193866507104,""tardiness"":0.0},""5"":{""start"":1.0456271961606018,""completion_by_type"":[1.356864969252046,1.9792244009073003],""finish"":1.9792244009073003,""tardiness"":0.6632045052463593},""6"":{""start"":1.1313201963670547,""completion_by_type"":[1.6445371742507122,2.139022901262971],""finish"":2.139022901262971,""tardiness"":0.0},""7"":{""start"":0.4101399331847577,""completion_by_type"":[0.73742075663773,1.2363824850658818],""finish"":1.2363824850658818,""tardiness"":0.0},""8"":{""start"":2.0998004816326046,""completion_by_type"":[2.7917364138181355,2.919991543282049],""finish"":2.919991543282049,""tardiness"":0.0},""9"":{""start"":0.9118046726581934,""completion_by_type"":[1.561530540769702,1.828153169593831],""finish"":1.828153169593831,""tardiness"":0.0},""10"":{""start"":0.9503720322774483,""completion_by_type"":[1.4048805416419938,1.9341128986722294],""finish"":1.9341128986722294,""tardiness"":1.257012226307082}}}","{""objective"":7.105427357601002e-15,""distance"":1.7763568394002505e-15,""tardiness"":1.2434497875801753e-14}",3600,1,0,100.0,manhattan,"[0.5,0.5]",True
k2_n10_i004,1,time_limit_feasible,2,10,4,N10_K2_M12_I4,9,TIME_LIMIT,True,False,9.28181304427914,11.716674435967144,6.846951652591134,8.721625558021183,8.721625558021183,0.0603532395648962,10,3600.007999897003,4145.456557818091,1180685.0,42575975.0,,time_limit_feasible,,"{""1"":[8,5,2],""2"":[],""3"":[3,1,4],""4"":[10,7,6,9],""5"":[],""6"":[3,6,9],""7"":[],""8"":[],""9"":[8,5,2],""10"":[],""11"":[1,4],""12"":[10,7]}","{""1"":{""start"":1.891285017208542,""completion_by_type"":[2.5074052436231535,2.9297392151718475],""finish"":2.9297392151718475,""tardiness"":0.4312840143365064},""2"":{""start"":4.160904990333393,""completion_by_type"":[4.685408707296621,5.2538328369083604],""finish"":5.2538328369083604,""tardiness"":1.221154406923854},""3"":{""start"":0.9381699479302954,""completion_by_type"":[1.433793553565338,2.0051893141139066],""finish"":2.0051893141139066,""tardiness"":0.1253810757272995},""4"":{""start"":3.336962631809547,""completion_by_type"":[3.7307878860979957,4.351808067572461],""finish"":4.351808067572461,""tardiness"":0.0},""5"":{""start"":2.9385119866600875,""completion_by_type"":[3.3362456558574944,4.054338336166943],""finish"":4.054338336166943,""tardiness"":3.4587331090823117},""6"":{""start"":2.709833071960629,""completion_by_type"":[3.242033100863864,3.511063327198449],""finish"":3.511063327198449,""tardiness"":0.0},""7"":{""start"":1.7821912302996763,""completion_by_type"":[2.231168527179088,2.9113503040708135],""finish"":2.9113503040708135,""tardiness"":0.0},""8"":{""start"":1.7711426098934897,""completion_by_type"":[2.272773760614862,2.7057833734633197],""finish"":2.7057833734633197,""tardiness"":1.6103991752006497},""9"":{""start"":3.7794146085180005,""completion_by_type"":[4.317640582824499,4.601493748098649],""finish"":4.601493748098649,""tardiness"":0.0},""10"":{""start"":0.38426109213293513,""completion_by_type"":[0.8544773644186403,1.2515219851067376],""finish"":1.2515219851067376,""tardiness"":0.0}}","{""distance"":11.716674435967144,""tardiness"":6.846951781270621,""objective"":9.281813108618882,""task_times"":{""1"":{""start"":1.891285017208542,""completion_by_type"":[2.5074052436231535,2.9297392151718475],""finish"":2.9297392151718475,""tardiness"":0.4312840143365064},""2"":{""start"":4.160904990333393,""completion_by_type"":[4.685408707296621,5.2538328369083604],""finish"":5.2538328369083604,""tardiness"":1.221154406923854},""3"":{""start"":0.9381699479302954,""completion_by_type"":[1.433793553565338,2.0051893141139066],""finish"":2.0051893141139066,""tardiness"":0.1253810757272995},""4"":{""start"":3.336962631809547,""completion_by_type"":[3.7307878860979957,4.351808067572461],""finish"":4.351808067572461,""tardiness"":0.0},""5"":{""start"":2.9385119866600875,""completion_by_type"":[3.3362456558574944,4.054338336166943],""finish"":4.054338336166943,""tardiness"":3.4587331090823117},""6"":{""start"":2.709833071960629,""completion_by_type"":[3.242033100863864,3.511063327198449],""finish"":3.511063327198449,""tardiness"":0.0},""7"":{""start"":1.7821912302996763,""completion_by_type"":[2.231168527179088,2.9113503040708135],""finish"":2.9113503040708135,""tardiness"":0.0},""8"":{""start"":1.7711426098934897,""completion_by_type"":[2.272773760614862,2.7057833734633197],""finish"":2.7057833734633197,""tardiness"":1.6103991752006497},""9"":{""start"":3.7794146085180005,""completion_by_type"":[4.317640582824499,4.601493748098649],""finish"":4.601493748098649,""tardiness"":0.0},""10"":{""start"":0.38426109213293513,""completion_by_type"":[0.8544773644186403,1.2515219851067376],""finish"":1.2515219851067376,""tardiness"":0.0}}}","{""objective"":6.433974242270324e-08,""distance"":0.0,""tardiness"":1.2867948750994174e-07}",3600,1,0,100.0,manhattan,"[0.5,0.5]",True
k2_n10_i005,1,time_limit_feasible,2,10,5,N10_K2_M12_I5,9,TIME_LIMIT,True,False,9.21780111502748,12.420359977091211,6.015242252963749,8.77880517264012,8.77880517264012,0.047624800851005615,10,3600.0010001659393,4251.473334902333,1293239.0,38931550.0,,time_limit_feasible,,"{""1"":[8,2,7],""2"":[10,5,9],""3"":[6,1],""4"":[3,4],""5"":[],""6"":[],""7"":[8,1,7],""8"":[10,5,9],""9"":[],""10"":[],""11"":[3,4],""12"":[6,2]}","{""1"":{""start"":2.133242199090818,""completion_by_type"":[2.437353428348002,3.2058902413032913],""finish"":3.2058902413032913,""tardiness"":0.1032723896986294},""2"":{""start"":2.367817264358289,""completion_by_type"":[2.995257301727537,3.5213071490760965],""finish"":3.5213071490760965,""tardiness"":0.0},""3"":{""start"":1.5360202013852398,""completion_by_type"":[2.1215224243970106,2.392424222850358],""finish"":2.392424222850358,""tardiness"":1.464086002926416},""4"":{""start"":2.7603545841430903,""completion_by_type"":[3.213628306578392,3.8917138682826073],""finish"":3.8917138682826073,""tardiness"":1.2816014061036913},""5"":{""start"":2.195854507119745,""completion_by_type"":[2.6297371038361073,3.2049208824710673],""finish"":3.2049208824710673,""tardiness"":2.8779928358487115},""6"":{""start"":0.8571841700903124,""completion_by_type"":[1.4762850920864568,1.81708069285327],""finish"":1.81708069285327,""tardiness"":0.0},""7"":{""start"":3.5536289698012506,""completion_by_type"":[3.981784648389133,4.427488021144395],""finish"":4.427488021144395,""tardiness"":0.11426029312020436},""8"":{""start"":0.6264649282782765,""completion_by_type"":[1.0282250981444516,1.517684936702147],""finish"":1.517684936702147,""tardiness"":0.0},""9"":{""start"":3.2954986861091777,""completion_by_type"":[3.6368810464447465,4.154841831476894],""finish"":4.154841831476894,""tardiness"":0.0},""10"":{""start"":0.8432690837778538,""completion_by_type"":[1.344511504229383,1.7789191806118936],""finish"":1.7789191806118936,""tardiness"":0.17402957957096254}}","{""distance"":12.42035997709121,""tardiness"":6.015242507268615,""objective"":9.217801242179913,""task_times"":{""1"":{""start"":2.133242199090818,""completion_by_type"":[2.437353428348002,3.2058902413032913],""finish"":3.2058902413032913,""tardiness"":0.1032723896986294},""2"":{""start"":2.367817264358289,""completion_by_type"":[2.995257301727537,3.5213071490760965],""finish"":3.5213071490760965,""tardiness"":0.0},""3"":{""start"":1.5360202013852398,""completion_by_type"":[2.1215224243970106,2.392424222850358],""finish"":2.392424222850358,""tardiness"":1.464086002926416},""4"":{""start"":2.7603545841430903,""completion_by_type"":[3.213628306578392,3.8917138682826073],""finish"":3.8917138682826073,""tardiness"":1.2816014061036913},""5"":{""start"":2.195854507119745,""completion_by_type"":[2.6297371038361073,3.2049208824710673],""finish"":3.2049208824710673,""tardiness"":2.8779928358487115},""6"":{""start"":0.8571841700903124,""completion_by_type"":[1.4762850920864568,1.81708069285327],""finish"":1.81708069285327,""tardiness"":0.0},""7"":{""start"":3.5536289698012506,""completion_by_type"":[3.981784648389133,4.427488021144395],""finish"":4.427488021144395,""tardiness"":0.11426029312020436},""8"":{""start"":0.6264649282782765,""completion_by_type"":[1.0282250981444516,1.517684936702147],""finish"":1.517684936702147,""tardiness"":0.0},""9"":{""start"":3.2954986861091777,""completion_by_type"":[3.6368810464447465,4.154841831476894],""finish"":4.154841831476894,""tardiness"":0.0},""10"":{""start"":0.8432690837778538,""completion_by_type"":[1.344511504229383,1.7789191806118936],""finish"":1.7789191806118936,""tardiness"":0.17402957957096254}}}","{""objective"":1.271524325829887e-07,""distance"":1.7763568394002505e-15,""tardiness"":2.543048660541558e-07}",3600,1,0,100.0,manhattan,"[0.5,0.5]",True
k2_n10_i006,1,time_limit_feasible,2,10,6,N10_K2_M12_I6,9,TIME_LIMIT,True,False,10.901960909208846,12.08197431275066,9.721947505667032,10.400012637310459,10.400012637310459,0.04604201721860818,10,3600.0120000839233,4708.031205755459,776735.0,37561442.0,,time_limit_feasible,,"{""1"":[7,3,4],""2"":[],""3"":[10,5,9],""4"":[2,1,6,8],""5"":[],""6"":[],""7"":[3,4],""8"":[2],""9"":[7,6],""10"":[1,8],""11"":[],""12"":[10,5,9]}","{""1"":{""start"":1.855557077415653,""completion_by_type"":[2.321899950911577,2.927822952513732],""finish"":2.927822952513732,""tardiness"":1.1114902579714658},""2"":{""start"":0.9442851036358245,""completion_by_type"":[1.2815524853278126,2.027131355363321],""finish"":2.027131355363321,""tardiness"":0.0},""3"":{""start"":1.894301147392939,""completion_by_type"":[2.493596459165267,3.0205735928190696],""finish"":3.0205735928190696,""tardiness"":1.6020288535857066},""4"":{""start"":3.259035827571024,""completion_by_type"":[3.85565516792544,4.263138016103833],""finish"":4.263138016103833,""tardiness"":0.0},""5"":{""start"":1.794325176869111,""completion_by_type"":[2.269311278170944,2.602337421546498],""finish"":2.602337421546498,""tardiness"":0.0},""6"":{""start"":2.5432913441715916,""completion_by_type"":[3.0439967596344415,3.722753887631476],""finish"":3.722753887631476,""tardiness"":3.3685824501686543},""7"":{""start"":0.8423690548819449,""completion_by_type"":[1.2804355961644904,1.8735713206629399],""finish"":1.8735713206629399,""tardiness"":0.0},""8"":{""start"":3.3869909522141306,""completion_by_type"":[3.940293684075315,4.515149177529086],""finish"":4.515149177529086,""tardiness"":3.639846021738666},""9"":{""start"":2.937325126568356,""completion_by_type"":[3.5557463284567326,3.8235860135469277],""finish"":3.8235860135469277,""tardiness"":0.0},""10"":{""start"":0.7037075165914235,""completion_by_type"":[1.1384711544869444,1.7234136832030575],""finish"":1.7234136832030575,""tardiness"":0.0}}","{""distance"":12.081974312750665,""tardiness"":9.721947583464493,""objective"":10.901960948107579,""task_times"":{""1"":{""start"":1.855557077415653,""completion_by_type"":[2.321899950911577,2.927822952513732],""finish"":2.927822952513732,""tardiness"":1.1114902579714658},""2"":{""start"":0.9442851036358245,""completion_by_type"":[1.2815524853278126,2.027131355363321],""finish"":2.027131355363321,""tardiness"":0.0},""3"":{""start"":1.894301147392939,""completion_by_type"":[2.493596459165267,3.0205735928190696],""finish"":3.0205735928190696,""tardiness"":1.6020288535857066},""4"":{""start"":3.259035827571024,""completion_by_type"":[3.85565516792544,4.263138016103833],""finish"":4.263138016103833,""tardiness"":0.0},""5"":{""start"":1.794325176869111,""completion_by_type"":[2.269311278170944,2.602337421546498],""finish"":2.602337421546498,""tardiness"":0.0},""6"":{""start"":2.5432913441715916,""completion_by_type"":[3.0439967596344415,3.722753887631476],""finish"":3.722753887631476,""tardiness"":3.3685824501686543},""7"":{""start"":0.8423690548819449,""completion_by_type"":[1.2804355961644904,1.8735713206629399],""finish"":1.8735713206629399,""tardiness"":0.0},""8"":{""start"":3.3869909522141306,""completion_by_type"":[3.940293684075315,4.515149177529086],""finish"":4.515149177529086,""tardiness"":3.639846021738666},""9"":{""start"":2.937325126568356,""completion_by_type"":[3.5557463284567326,3.8235860135469277],""finish"":3.8235860135469277,""tardiness"":0.0},""10"":{""start"":0.7037075165914235,""completion_by_type"":[1.1384711544869444,1.7234136832030575],""finish"":1.7234136832030575,""tardiness"":0.0}}}","{""objective"":3.889873312346026e-08,""distance"":5.329070518200751e-15,""tardiness"":7.779746091785e-08}",3600,1,0,100.0,manhattan,"[0.5,0.5]",True
k2_n10_i007,1,optimal,2,10,7,N10_K2_M12_I7,2,OPTIMAL,True,True,6.780302851696067,10.23001558970908,3.330590113683056,6.780302851696067,6.780302851696069,0.0,10,57.51900005340576,64.09027792085752,18073.0,699149.0,,optimal,,"{""1"":[7,8],""2"":[2,3,9],""3"":[6,5,4],""4"":[10,1],""5"":[],""6"":[6],""7"":[2,3,9],""8"":[],""9"":[7,8],""10"":[10,1],""11"":[5,4],""12"":[]}","{""1"":{""start"":2.3096128810541763,""completion_by_type"":[2.7152319609163484,3.4477819693276013],""finish"":3.4477819693276013,""tardiness"":0.0},""2"":{""start"":0.5765428077827315,""completion_by_type"":[1.2435922903034595,1.385181544145428],""finish"":1.385181544145428,""tardiness"":0.0},""3"":{""start"":1.9793031642370411,""completion_by_type"":[2.5740632618640094,2.884261927480911],""finish"":2.884261927480911,""tardiness"":0.05105609093397501},""4"":{""start"":2.3012449380448796,""completion_by_type"":[2.8701267645058133,3.1634717273854003],""finish"":3.1634717273854003,""tardiness"":0.0},""5"":{""start"":1.1565645161894753,""completion_by_type"":[1.4835132963250695,2.164780953436433],""finish"":2.164780953436433,""tardiness"":0.0},""6"":{""start"":0.2257964507710995,""completion_by_type"":[0.5733470059487153,1.306175433671906],""finish"":1.306175433671906,""tardiness"":0.0},""7"":{""start"":0.6202568327819358,""completion_by_type"":[1.1367349110810165,1.5474589226280788],""finish"":1.5474589226280788,""tardiness"":1.052100516401077},""8"":{""start"":2.033314862023695,""completion_by_type"":[2.712401741496402,2.8893221352937206],""finish"":2.8893221352937206,""tardiness"":1.9057943812915197},""9"":{""start"":3.230161504701016,""completion_by_type"":[3.82857158596992,4.132917972987859],""finish"":4.132917972987859,""tardiness"":0.0},""10"":{""start"":1.125780231511523,""completion_by_type"":[1.461126232199561,2.00143826598897],""finish"":2.00143826598897,""tardiness"":0.3216391250567987}}","{""distance"":10.230015589709174,""tardiness"":3.33059011368337,""objective"":6.780302851696272,""task_times"":{""1"":{""start"":2.3096128810541763,""completion_by_type"":[2.7152319609163484,3.4477819693276013],""finish"":3.4477819693276013,""tardiness"":0.0},""2"":{""start"":0.5765428077827315,""completion_by_type"":[1.2435922903034595,1.385181544145428],""finish"":1.385181544145428,""tardiness"":0.0},""3"":{""start"":1.9793031642370411,""completion_by_type"":[2.5740632618640094,2.884261927480911],""finish"":2.884261927480911,""tardiness"":0.05105609093397501},""4"":{""start"":2.3012449380448796,""completion_by_type"":[2.8701267645058133,3.1634717273854003],""finish"":3.1634717273854003,""tardiness"":0.0},""5"":{""start"":1.1565645161894753,""completion_by_type"":[1.4835132963250695,2.164780953436433],""finish"":2.164780953436433,""tardiness"":0.0},""6"":{""start"":0.2257964507710995,""completion_by_type"":[0.5733470059487153,1.306175433671906],""finish"":1.306175433671906,""tardiness"":0.0},""7"":{""start"":0.6202568327819358,""completion_by_type"":[1.1367349110810165,1.5474589226280788],""finish"":1.5474589226280788,""tardiness"":1.052100516401077},""8"":{""start"":2.033314862023695,""completion_by_type"":[2.712401741496402,2.8893221352937206],""finish"":2.8893221352937206,""tardiness"":1.9057943812915197},""9"":{""start"":3.230161504701016,""completion_by_type"":[3.82857158596992,4.132917972987859],""finish"":4.132917972987859,""tardiness"":0.0},""10"":{""start"":1.125780231511523,""completion_by_type"":[1.461126232199561,2.00143826598897],""finish"":2.00143826598897,""tardiness"":0.3216391250567987}}}","{""objective"":2.042810365310288e-13,""distance"":9.414691248821327e-14,""tardiness"":3.1441516057384433e-13}",3600,1,0,100.0,manhattan,"[0.5,0.5]",True
