job_id,attempt,status,kappa,size,index,instance,solver_status_code,solver_status_name,has_incumbent,optimal,objective,distance,tardiness,obj_bound,obj_bound_c,mip_gap,solution_count,runtime_s,wall_runtime_s,work,node_count,iteration_count,max_memory_gb,termination_reason,objective_consistent,consistency_tolerance,max_consistency_error,objective_replay_error,gap_replay_error,postprocess_warning,started_at,ended_at,gurobi_version,python_version,error,path_map,task_times,independent_evaluation,consistency_errors,time_limit_s,gurobi_threads,seed,big_m,distance_metric,objective_weights,virtual_depot_semantics
k2_n50_i001,1,time_limit_feasible,2,50,1,N50_K2_M12_I1,9,TIME_LIMIT,True,False,27.063935731787524,31.97833701141422,22.149534452160825,7.345671410875816,7.345671410875816,0.7285808138301159,10,3600.008355140686,3601.6845787329985,4051.135866923879,9824.0,827073.0,0.509334352,time_limit_feasible,True,1e-06,2.597033699203166e-12,0.0,0.0,False,2026-08-26T07:23:05.704525+00:00,2026-08-26T08:23:07.405469+00:00,12.0.3,3.10.20,,"{""1"":[21,19,17,23,50,3,38,48,26,2,30,41,34,18],""2"":[31,15,28,11,25,42,27,35,10,47,9,43,6,49],""3"":[45,29,44,4,7,8,12,16,1,20,5,24],""4"":[14,37,46,22,36,33,13,39,40,32],""5"":[19,11,3,48,26,34,18],""6"":[21,46,8,12],""7"":[45,28,50,38,9,43,6,49],""8"":[31,4,35,47,24],""9"":[14,44,7,27,10],""10"":[15,29,25,42,2,30,41],""11"":[17,23,36,13,39,40,32],""12"":[37,22,33,16,1,20,5]}","{""1"":{""start"":9.489736404743384,""completion_by_type"":[10.036720843462792,10.444983454507776],""finish"":10.444983454507776,""tardiness"":0.0},""2"":{""start"":7.69319662510104,""completion_by_type"":[8.355773945529686,8.80528500167556],""finish"":8.80528500167556,""tardiness"":0.0},""3"":{""start"":4.516849052144803,""completion_by_type"":[4.9553897768794934,5.646669481902479],""finish"":5.646669481902479,""tardiness"":0.0},""4"":{""start"":4.157756503472246,""completion_by_type"":[4.484476319262501,5.228436704766075],""finish"":5.228436704766075,""tardiness"":0.0},""5"":{""start"":11.723605036410744,""completion_by_type"":[12.383941426502155,12.737747672605817],""finish"":12.737747672605817,""tardiness"":0.0},""6"":{""start"":12.12399613476827,""completion_by_type"":[12.682983379594233,13.251390956821446],""finish"":13.251390956821446,""tardiness"":0.0},""7"":{""start"":4.697182295352137,""completion_by_type"":[5.2359573805637485,5.888339890874355],""finish"":5.888339890874355,""tardiness"":0.0},""8"":{""start"":5.990856060454772,""completion_by_type"":[6.659815901443314,6.821796371497234],""finish"":6.821796371497234,""tardiness"":1.912596395623197},""9"":{""start"":9.743885148672963,""completion_by_type"":[10.338217232357287,10.78204993734262],""finish"":10.78204993734262,""tardiness"":0.4401464408289595},""10"":{""start"":7.964158689905561,""completion_by_type"":[8.578792817204144,9.01537535437755],""finish"":9.01537535437755,""tardiness"":0.42012302291508696},""11"":{""start"":3.2063836585972223,""completion_by_type"":[3.7264670536987126,4.267649461233308],""finish"":4.267649461233308,""tardiness"":0.0},""12"":{""start"":7.147059339013678,""completion_by_type"":[7.756453763897947,8.25463420799532],""finish"":8.25463420799532,""tardiness"":6.697633215393978},""13"":{""start"":6.394938721536422,""completion_by_type"":[6.744346340545586,7.432033968254656],""finish"":7.432033968254656,""tardiness"":6.271035819112667},""14"":{""start"":0.42403235122746885,""completion_by_type"":[1.0585663052841445,1.3895172578450956],""finish"":1.3895172578450956,""tardiness"":0.0},""15"":{""start"":1.0316689004478685,""completion_by_type"":[1.5100848633719948,1.9396094926191747],""finish"":1.9396094926191747,""tardiness"":0.0},""16"":{""start"":8.036499232285781,""completion_by_type"":[8.379933192565465,9.213222785711674],""finish"":9.213222785711674,""tardiness"":0.0},""17"":{""start"":2.2634346127769622,""completion_by_type"":[2.801474919211336,3.266252323467007],""finish"":3.266252323467007,""tardiness"":0.14481047428088933},""18"":{""start"":12.502094623921087,""completion_by_type"":[13.178614325924281,13.679645384975402],""finish"":13.679645384975402,""tardiness"":0.0},""19"":{""start"":1.4039599492419792,""completion_by_type"":[2.082646161234611,2.5888598134788525],""finish"":2.5888598134788525,""tardiness"":0.0},""20"":{""start"":10.527843490402867,""completion_by_type"":[11.072292352089926,11.600558827071648],""finish"":11.600558827071648,""tardiness"":0.1841490443439575},""21"":{""start"":0.2561735448876278,""completion_by_type"":[0.6140410670057677,1.4553490552963795],""finish"":1.4553490552963795,""tardiness"":0.0},""22"":{""start"":3.83073003494124,""completion_by_type"":[4.495470118131629,4.782916357511932],""finish"":4.782916357511932,""tardiness"":0.0},""23"":{""start"":3.5116527437119665,""completion_by_type"":[3.8209051380327095,4.500032458439451],""finish"":4.500032458439451,""tardiness"":0.0},""24"":{""start"":12.726378009841405,""completion_by_type"":[13.310725425964458,13.71748540546601],""finish"":13.71748540546601,""tardiness"":0.0},""25"":{""start"":4.151990312713056,""completion_by_type"":[4.789747516255795,5.18766961941441],""finish"":5.18766961941441,""tardiness"":0.0},""26"":{""start"":7.204693489814897,""completion_by_type"":[7.532104458063789,8.236268398348656],""finish"":8.236268398348656,""tardiness"":0.0},""27"":{""start"":6.585798078749296,""completion_by_type"":[7.165733425333144,7.637863545912172],""finish"":7.637863545912172,""tardiness"":0.0},""28"":{""start"":2.2937800821781615,""completion_by_type"":[2.756390145208412,3.4547787392143237],""finish"":3.4547787392143237,""tardiness"":0.0},""29"":{""start"":2.5791649705580353,""completion_by_type"":[3.2042870029725594,3.6136552179667376],""finish"":3.6136552179667376,""tardiness"":0.0},""30"":{""start"":9.084300847067356,""completion_by_type"":[9.507180555139126,9.937256142695693],""finish"":9.937256142695693,""tardiness"":0.0},""31"":{""start"":0.5801258089135573,""completion_by_type"":[0.9530038201061444,1.5977435161501208],""finish"":1.5977435161501208,""tardiness"":0.0},""32"":{""start"":10.06992063257011,""completion_by_type"":[10.754099800737318,11.207977504828946],""finish"":11.207977504828946,""tardiness"":0.0},""33"":{""start"":5.187425465381927,""completion_by_type"":[5.519516067183839,6.152479772410698],""finish"":6.152479772410698,""tardiness"":0.0},""34"":{""start"":11.072406023930824,""completion_by_type"":[11.481306775392447,12.153783051951276],""finish"":12.153783051951276,""tardiness"":0.0},""35"":{""start"":7.4597538292810865,""completion_by_type"":[7.94634038920892,8.573743737499457],""finish"":8.573743737499457,""tardiness"":0.0},""36"":{""start"":4.708188209609106,""completion_by_type"":[5.025544377060212,5.857100207694926],""finish"":5.857100207694926,""tardiness"":5.277764757878283},""37"":{""start"":1.4250544128246676,""completion_by_type"":[1.9012995804987982,2.605433947942857],""finish"":2.605433947942857,""tardiness"":0.0},""38"":{""start"":5.419177805202582,""completion_by_type"":[5.932561479617085,6.43225725987705],""finish"":6.43225725987705,""tardiness"":0.6295712339327961},""39"":{""start"":7.579002562817367,""completion_by_type"":[7.915620017633108,8.54012456197431],""finish"":8.54012456197431,""tardiness"":0.0},""40"":{""start"":8.869550082562746,""completion_by_type"":[9.27737433250075,9.976622793758539],""finish"":9.976622793758539,""tardiness"":0.0},""41"":{""start"":10.240119951725607,""completion_by_type"":[10.833835777596049,11.397781583087669],""finish"":11.397781583087669,""tardiness"":0.0},""42"":{""start"":5.451915596546131,""completion_by_type"":[5.910302063158953,6.51216029203994],""finish"":6.51216029203994,""tardiness"":0.1717040478536065},""43"":{""start"":11.02352116271587,""completion_by_type"":[11.386214065057878,11.998311233770869],""finish"":11.998311233770869,""tardiness"":0.0},""44"":{""start"":3.6171476875736643,""completion_by_type"":[4.105192799255557,4.572104348739416],""finish"":4.572104348739416,""tardiness"":0.0},""45"":{""start"":0.3720611067668036,""completion_by_type"":[0.9797568167263659,1.3360236090666708],""finish"":1.3360236090666708,""tardiness"":0.0},""46"":{""start"":2.2922560504511638,""completion_by_type"":[2.979322941417487,3.347891121532186],""finish"":3.347891121532186,""tardiness"":0.0},""47"":{""start"":8.727727225115977,""completion_by_type"":[9.242796309480243,9.873236016439353],""finish"":9.873236016439353,""tardiness"":0.0},""48"":{""start"":6.1707280755463385,""completion_by_type"":[6.613855980755176,7.063898627291556],""finish"":7.063898627291556,""tardiness"":0.0},""49"":{""start"":13.378311656457152,""completion_by_type"":[14.075381939536813,14.18023915456993],""finish"":14.18023915456993,""tardiness"":0.0},""50"":{""start"":4.011976011668577,""completion_by_type"":[4.3463949141550895,5.145202329672672],""finish"":5.145202329672672,""tardiness"":0.0}}","{""distance"":31.978337011414236,""tardiness"":22.149534452163422,""objective"":27.06393573178883,""task_times"":{""1"":{""start"":9.489736404743384,""completion_by_type"":[10.036720843462792,10.444983454507776],""finish"":10.444983454507776,""tardiness"":0.0},""2"":{""start"":7.69319662510104,""completion_by_type"":[8.355773945529686,8.80528500167556],""finish"":8.80528500167556,""tardiness"":0.0},""3"":{""start"":4.516849052144803,""completion_by_type"":[4.9553897768794934,5.646669481902479],""finish"":5.646669481902479,""tardiness"":0.0},""4"":{""start"":4.157756503472246,""completion_by_type"":[4.484476319262501,5.228436704766075],""finish"":5.228436704766075,""tardiness"":0.0},""5"":{""start"":11.723605036410744,""completion_by_type"":[12.383941426502155,12.737747672605817],""finish"":12.737747672605817,""tardiness"":0.0},""6"":{""start"":12.12399613476827,""completion_by_type"":[12.682983379594233,13.251390956821446],""finish"":13.251390956821446,""tardiness"":0.0},""7"":{""start"":4.697182295352137,""completion_by_type"":[5.2359573805637485,5.888339890874355],""finish"":5.888339890874355,""tardiness"":0.0},""8"":{""start"":5.990856060454772,""completion_by_type"":[6.659815901443314,6.821796371497234],""finish"":6.821796371497234,""tardiness"":1.912596395623197},""9"":{""start"":9.743885148672963,""completion_by_type"":[10.338217232357287,10.78204993734262],""finish"":10.78204993734262,""tardiness"":0.4401464408289595},""10"":{""start"":7.964158689905561,""completion_by_type"":[8.578792817204144,9.01537535437755],""finish"":9.01537535437755,""tardiness"":0.42012302291508696},""11"":{""start"":3.2063836585972223,""completion_by_type"":[3.7264670536987126,4.267649461233308],""finish"":4.267649461233308,""tardiness"":0.0},""12"":{""start"":7.147059339013678,""completion_by_type"":[7.756453763897947,8.25463420799532],""finish"":8.25463420799532,""tardiness"":6.697633215393978},""13"":{""start"":6.394938721536422,""completion_by_type"":[6.744346340545586,7.432033968254656],""finish"":7.432033968254656,""tardiness"":6.271035819112667},""14"":{""start"":0.42403235122746885,""completion_by_type"":[1.0585663052841445,1.3895172578450956],""finish"":1.3895172578450956,""tardiness"":0.0},""15"":{""start"":1.0316689004478685,""completion_by_type"":[1.5100848633719948,1.9396094926191747],""finish"":1.9396094926191747,""tardiness"":0.0},""16"":{""start"":8.036499232285781,""completion_by_type"":[8.379933192565465,9.213222785711674],""finish"":9.213222785711674,""tardiness"":0.0},""17"":{""start"":2.2634346127769622,""completion_by_type"":[2.801474919211336,3.266252323467007],""finish"":3.266252323467007,""tardiness"":0.14481047428088933},""18"":{""start"":12.502094623921087,""completion_by_type"":[13.178614325924281,13.679645384975402],""finish"":13.679645384975402,""tardiness"":0.0},""19"":{""start"":1.4039599492419792,""completion_by_type"":[2.082646161234611,2.5888598134788525],""finish"":2.5888598134788525,""tardiness"":0.0},""20"":{""start"":10.527843490402867,""completion_by_type"":[11.072292352089926,11.600558827071648],""finish"":11.600558827071648,""tardiness"":0.1841490443439575},""21"":{""start"":0.2561735448876278,""completion_by_type"":[0.6140410670057677,1.4553490552963795],""finish"":1.4553490552963795,""tardiness"":0.0},""22"":{""start"":3.83073003494124,""completion_by_type"":[4.495470118131629,4.782916357511932],""finish"":4.782916357511932,""tardiness"":0.0},""23"":{""start"":3.5116527437119665,""completion_by_type"":[3.8209051380327095,4.500032458439451],""finish"":4.500032458439451,""tardiness"":0.0},""24"":{""start"":12.726378009841405,""completion_by_type"":[13.310725425964458,13.71748540546601],""finish"":13.71748540546601,""tardiness"":0.0},""25"":{""start"":4.151990312713056,""completion_by_type"":[4.789747516255795,5.18766961941441],""finish"":5.18766961941441,""tardiness"":0.0},""26"":{""start"":7.204693489814897,""completion_by_type"":[7.532104458063789,8.236268398348656],""finish"":8.236268398348656,""tardiness"":0.0},""27"":{""start"":6.585798078749296,""completion_by_type"":[7.165733425333144,7.637863545912172],""finish"":7.637863545912172,""tardiness"":0.0},""28"":{""start"":2.2937800821781615,""completion_by_type"":[2.756390145208412,3.4547787392143237],""finish"":3.4547787392143237,""tardiness"":0.0},""29"":{""start"":2.5791649705580353,""completion_by_type"":[3.2042870029725594,3.6136552179667376],""finish"":3.6136552179667376,""tardiness"":0.0},""30"":{""start"":9.084300847067356,""completion_by_type"":[9.507180555139126,9.937256142695693],""finish"":9.937256142695693,""tardiness"":0.0},""31"":{""start"":0.5801258089135573,""completion_by_type"":[0.9530038201061444,1.5977435161501208],""finish"":1.5977435161501208,""tardiness"":0.0},""32"":{""start"":10.06992063257011,""completion_by_type"":[10.754099800737318,11.207977504828946],""finish"":11.207977504828946,""tardiness"":0.0},""33"":{""start"":5.187425465381927,""completion_by_type"":[5.519516067183839,6.152479772410698],""finish"":6.152479772410698,""tardiness"":0.0},""34"":{""start"":11.072406023930824,""completion_by_type"":[11.481306775392447,12.153783051951276],""finish"":12.153783051951276,""tardiness"":0.0},""35"":{""start"":7.4597538292810865,""completion_by_type"":[7.94634038920892,8.573743737499457],""finish"":8.573743737499457,""tardiness"":0.0},""36"":{""start"":4.708188209609106,""completion_by_type"":[5.025544377060212,5.857100207694926],""finish"":5.857100207694926,""tardiness"":5.277764757878283},""37"":{""start"":1.4250544128246676,""completion_by_type"":[1.9012995804987982,2.605433947942857],""finish"":2.605433947942857,""tardiness"":0.0},""38"":{""start"":5.419177805202582,""completion_by_type"":[5.932561479617085,6.43225725987705],""finish"":6.43225725987705,""tardiness"":0.6295712339327961},""39"":{""start"":7.579002562817367,""completion_by_type"":[7.915620017633108,8.54012456197431],""finish"":8.54012456197431,""tardiness"":0.0},""40"":{""start"":8.869550082562746,""completion_by_type"":[9.27737433250075,9.976622793758539],""finish"":9.976622793758539,""tardiness"":0.0},""41"":{""start"":10.240119951725607,""completion_by_type"":[10.833835777596049,11.397781583087669],""finish"":11.397781583087669,""tardiness"":0.0},""42"":{""start"":5.451915596546131,""completion_by_type"":[5.910302063158953,6.51216029203994],""finish"":6.51216029203994,""tardiness"":0.1717040478536065},""43"":{""start"":11.02352116271587,""completion_by_type"":[11.386214065057878,11.998311233770869],""finish"":11.998311233770869,""tardiness"":0.0},""44"":{""start"":3.6171476875736643,""completion_by_type"":[4.105192799255557,4.572104348739416],""finish"":4.572104348739416,""tardiness"":0.0},""45"":{""start"":0.3720611067668036,""completion_by_type"":[0.9797568167263659,1.3360236090666708],""finish"":1.3360236090666708,""tardiness"":0.0},""46"":{""start"":2.2922560504511638,""completion_by_type"":[2.979322941417487,3.347891121532186],""finish"":3.347891121532186,""tardiness"":0.0},""47"":{""start"":8.727727225115977,""completion_by_type"":[9.242796309480243,9.873236016439353],""finish"":9.873236016439353,""tardiness"":0.0},""48"":{""start"":6.1707280755463385,""completion_by_type"":[6.613855980755176,7.063898627291556],""finish"":7.063898627291556,""tardiness"":0.0},""49"":{""start"":13.378311656457152,""completion_by_type"":[14.075381939536813,14.18023915456993],""finish"":14.18023915456993,""tardiness"":0.0},""50"":{""start"":4.011976011668577,""completion_by_type"":[4.3463949141550895,5.145202329672672],""finish"":5.145202329672672,""tardiness"":0.0}}}","{""objective"":1.3073986337985843e-12,""distance"":1.7763568394002505e-14,""tardiness"":2.597033699203166e-12}",3600,1,0,100.0,manhattan,"[0.5,0.5]",True
